target_contact,receiver_contact,source_contact,value,unit
1,7,8,-0.3418786647021121,ns
1,7,9,0.2641577194106194,ns
1,8,1,-0.6253415508014042,ns
1,8,2,-0.1965356630952778,ns
1,8,3,-0.0643762804648689,ns
1,8,4,0.012874757377042556,ns
1,8,5,-0.02719556947133651,ns
1,8,6,-0.059510096922270016,ns
1,8,7,-0.005932000325305916,ns
1,8,8,-0.10027007122782436,ns
1,8,9,-0.08752428806189126,ns
1,9,1,0.09023979247082956,ns
1,9,2,0.05884161968249041,ns
1,9,3,0.033183399808789135,ns
1,9,4,0.00389586445776791,ns
1,9,5,-0.020720042281143977,ns
1,9,6,-0.022325148493834334,ns
1,9,7,-0.10890704265584045,ns
1,9,8,-0.0855257981405927,ns
1,9,9,-0.8104063354285835,ns
2,1,1,0.33517667076461943,ns
2,1,2,-0.6096892404861358,ns
2,1,3,1.130664197597017,ns
2,1,4,0.19583635213190145,ns
2,1,5,0.1795983104356564,ns
2,1,6,1.0354733742350657,ns
2,1,7,0.6299327390444439,ns
2,1,8,0.016354292600377324,ns
2,1,9,0.6601562885589454,ns
2,2,1,0.031236897473719983,ns
2,2,2,-0.04741278906742209,ns
2,2,3,0.039426221071132465,ns
2,2,4,0.015352384565117698,ns
2,2,5,0.023773479243935806,ns
2,2,6,0.0332658839953191,ns
2,2,7,-0.010328087092514131,ns
2,2,8,-0.019908192747419052,ns
2,2,9,0.07406437429398259,ns
2,3,1,0.5556041730266731,ns
2,3,2,1.2324813850581287,ns
2,3,3,1.6388705571737137,ns
2,3,4,0.2711515334982344,ns
2,3,5,0.1922691446019037,ns
2,3,6,1.4738337094398875,ns
2,3,7,1.0749969745024974,ns
2,3,8,0.04250873971195472,ns
2,3,9,2.135102423334148,ns
2,4,1,0.41232757369485884,ns
2,4,2,0.1769212820170523,ns
2,4,3,1.300279149635868,ns
2,4,4,0.17874936820462348,ns
2,4,5,0.1280607999192447,ns
2,4,6,1.0567403869131937,ns
2,4,7,0.76909829925594,ns
2,4,8,0.06212041041991615,ns
2,4,9,0.3108573241823178,ns
2,5,1,-0.06666548680405493,ns
2,5,2,-0.2735622162452986,ns
2,5,3,-0.4100122813902329,ns
2,5,4,-0.07696118084977067,ns
2,5,5,-0.005517805124544972,ns
2,5,6,-0.31070394247723787,ns
2,5,7,-0.2666447831560879,ns
2,5,8,0.008766662353739118,ns
2,5,9,-0.026842356689679985,ns
2,6,1,0.33687443275769374,ns
2,6,2,-0.032360528089392895,ns
2,6,3,0.7425271305151213,ns
2,6,4,0.10912871315661052,ns
2,6,5,0.15175587379016575,ns
2,6,6,0.6070479929529912,ns
2,6,7,0.46349311320337594,ns
2,6,8,0.007428518868633421,ns
2,6,9,2.009823292154799,ns
2,7,1,0.010966397211341218,ns
2,7,2,-0.25714819885893647,ns
2,7,3,0.15219863262280114,ns
2,7,4,0.0476055518460953,ns
2,7,5,-0.005165134486525516,ns
2,7,6,0.15182234056858543,ns
2,7,7,-0.034683573593668415,ns
2,7,8,-0.023505626616871157,ns
2,7,9,0.6597301404101227,ns
2,8,1,-0.1780350291013008,ns
2,8,2,-0.08564413873676462,ns
2,8,3,-0.7810846290952148,ns
2,8,4,-0.06419844155214896,ns
2,8,5,-0.048985688976521655,ns
2,8,6,-0.7363647620376712,ns
2,8,7,-0.4089181094908253,ns
2,8,8,-0.09560662178956404,ns
2,8,9,-0.23475072611032297,ns
2,9,1,0.056520073446317466,ns
2,9,2,0.09293368062269633,ns
2,9,3,0.0401194931723065,ns
2,9,4,0.0022633806076025617,ns
2,9,5,-0.02104005935442488,ns
2,9,6,-0.015879216232407144,ns
2,9,7,-0.10744621720095524,ns
2,9,8,-0.08528948399766234,ns
2,9,9,-0.8071204060509715,ns
3,1,1,0.08899006390597697,ns
3,1,2,0.8374522633963803,ns
3,1,3,-0.3364860583208922,ns
3,1,4,0.6718601024647658,ns
